FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d99,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,474,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d98,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,0,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d97,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d96,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,6,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d95,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,54,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d94,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,22,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d93,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,3,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d92,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,5,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d91,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,35,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d90,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,9,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d8f,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,5,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d8e,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,31,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d8d,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula odonoghuei,Diaulula odonoghuei,0,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d8c,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,41,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d8b,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,11,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d8a,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,16,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d89,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,2,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d88,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,15,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d87,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles pubescens,Pachycheles pubescens,0,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d86,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,18,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d85,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,41,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d84,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,21,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d83,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d82,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Montereina nobilis,Montereina nobilis,0,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d81,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,11,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d80,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,6,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d7f,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,0,6,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d7e,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,23,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d7d,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,14,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d7c,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,0,32,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d7b,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,5,13,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d7a,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,2,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d79,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,5,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d78,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,5,3,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d77,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,17,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d76,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,7.5,11,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d75,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,7,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d74,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d73,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d72,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lopholithodes mandtii,Lopholithodes mandtii,10,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d71,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,16,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d70,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d6f,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,3,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d6e,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d6d,923402236,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2023-05-12,7.5,RLS,1,12:40:00,48.86,-125.18,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,3,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d6c,923400138,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2021-04-27,5.5,RLS,5,12:39:00,48.86,-125.18,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,15,2,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d6b,923401188,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC3,Ohiat,48.86,-125.18,2022-05-05,6.5,RLS,3,13:45:00,48.86,-125.18,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,15,1,,POINT (-125.18 48.86)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d6a,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,15,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d69,923400153,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2021-04-28,7.5,RLS,2,12:30:00,48.82,-125.18,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,16,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d68,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,15,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d67,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,1,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d66,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,2,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d65,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,2,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d64,923400153,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2021-04-28,7.5,RLS,2,12:30:00,48.82,-125.18,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,10,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d63,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,1,Mollusca,Gastropoda,,Fissurellidae,Diodora aspera,Diodora aspera,0,1,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d62,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella lamellosa,Nucella lamellosa,0,32,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d61,923400153,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2021-04-28,7.5,RLS,2,12:30:00,48.82,-125.18,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,3,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d60,923400153,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2021-04-28,7.5,RLS,2,12:30:00,48.82,-125.18,2,1,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus oregonensis,Glebocarcinus oregonensis,0,2,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d5f,923400153,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2021-04-28,7.5,RLS,2,12:30:00,48.82,-125.18,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,2,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d5e,923400153,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2021-04-28,7.5,RLS,2,12:30:00,48.82,-125.18,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias hexactis,Leptasterias hexactis,0,7,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d5d,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,11,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d5c,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula odonoghuei,Diaulula odonoghuei,0,1,,POINT (-125.18 48.82)
ep_m2_inverts_public_data.fid--3819fb10_18a423dbc2d_-d5b,923402230,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC4,Kii xin,48.82,-125.18,2023-05-12,8.5,RLS,2,10:07:00,48.82,-125.18,2,2,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus oregonensis,Glebocarcinus oregonensis,0,6,,POINT (-125.18 48.82)
