ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
328,CMA,KDC,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,260,9:50,KDC,3.5,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
329,CMA,KDC,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,260,9:50,KDC,3.5,2,1,etr,Evasterias troschelii,Mottled starfish,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,CMA,KDC,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,260,9:50,KDC,3.5,2,1,ppr,Pugettia producta,Northern kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,CMA,KDC,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,260,9:50,KDC,3.5,2,1,pla,Pholis laeta,Crescent gunnel,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
332,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,sca,Sebastes caurinus,Copper rockfish,12,0,3,,4,1,,1,1,2,,,,,,,,,,,,,,,,,,,,
333,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,rva,Rhacochilus vacca,Pile perch,7,0,,,3,2,1,,,1,,,,,,,,,,,,,,,,,,,,
334,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,sjuv,Sebastes spp. juv,Rockfish YOY,40,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,ela,Embiotoca lateralis,Striped seaperch,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
336,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,cag,Cymatogaster aggregata,Shiner perch,5,0,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,
337,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,sme,Sebastes melanops,Black rockfish,12,0,,,2,3,3,3,1,,,,,,,,,,,,,,,,,,,,,
338,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,hde,Hexagrammos decagrammus,Kelp greenling,6,0,,1,3,,,,,1,1,,,,,,,,,,,,,,,,,,,
339,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,afl,Aulorhynchus flavidus,Tube-snout,10,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
340,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,sfl,Sebastes flavidus,Yellowtail rockfish,4,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
341,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,rni,Rhinogobiops nicholsii,Blackeye goby,7,0,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
342,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,1,cpa,Clupea pallasii,Pacific Herring,450,0,,200,250,,,,,,,,,,,,,,,,,,,,,,,,,
343,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,otr,Orthonopias triacis,Snubnose sculpin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,pgi,Pomaulax gibberosus,Red turban snail,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,oko,Orthasterias koehleri,Rainbow star,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,pagurus,Pagurus spp.,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,poc,Pisaster ochraceus,Purple sea star,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,dim,Dermasterias imbricata,Leather star,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,ppr,Pugettia producta,Northern kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,jzo,Jordania zonope,Longfin sculpin,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
353,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,sfo,Stylasterias forreri,Velcro seastar,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,hde,Hexagrammos decagrammus,Kelp greenling,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
355,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,hka,Haliotis kamtschatkana,Pinto abalone,19,0,1,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,
356,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,ala,Artedius lateralis,Smoothhead sculpin,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
357,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,20,0,7,10,3,,,,,,,,,,,,,,,,,,,,,,,,,
358,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,aha,Artedius harringtoni,Scalyhead sculpin,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
359,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,ebi,Enophrys bison,Buffalo sculpin,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
360,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,pca,Parastichopus californicus,Californian sea cucumber,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,sdr,Strongylocentrotus droebachiensis,Northern sea urchin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
363,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,pmi,Patiria miniata,Bat star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,ami,Acmaea mitra,Whitecap limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,tonicella,Tonicella spp. ,Chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,KDC,CMA,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,1,das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,hde,Hexagrammos decagrammus,Kelp greenling,8,0,,,,1,,,3,2,,1,1,,,,,,,,,,,,,,,,,
368,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,rva,Rhacochilus vacca,Pile perch,13,0,,,,1,1,10,1,,,,,,,,,,,,,,,,,,,,,
369,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,cag,Cymatogaster aggregata,Shiner perch,8,0,,,,5,2,,,1,,,,,,,,,,,,,,,,,,,,
370,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,bfr,Brachyistius frenatus,Kelp perch,7,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
371,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,sca,Sebastes caurinus,Copper rockfish,8,0,,,,4,2,,2,,,,,,,,,,,,,,,,,,,,,
372,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,sjuv,Sebastes spp. juv,Rockfish YOY,67,0,25,17,25,,,,,,,,,,,,,,,,,,,,,,,,,
373,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,1,2,ela,Embiotoca lateralis,Striped seaperch,2,0,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
374,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,oko,Orthasterias koehleri,Rainbow star,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,pca,Parastichopus californicus,Californian sea cucumber,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,hpu,Henricia pumila,Dwarf mottled henricia,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,hka,Haliotis kamtschatkana,Pinto abalone,15,0,,3,8,3,1,,,,,,,,,,,,,,,,,,,,,,,
379,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,poc,Pisaster ochraceus,Purple sea star,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,dim,Dermasterias imbricata,Leather star,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,pgi,Pomaulax gibberosus,Red turban snail,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,hle,Henricia leviuscula,Pacific blood star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,13,0,,2,6,4,1,,,,,,,,,,,,,,,,,,,,,,,
384,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,aha,Artedius harringtoni,Scalyhead sculpin,4,0,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
385,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,cpr,Cancer productus,Red rock crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,edo,Enteroctopus dofleini,Giant pacific octopus,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,pagurus,Pagurus spp.,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,ppr,Pugettia producta,Northern kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,CMA,KDC,KCCA9,Wizard Islet South,48.85728,-125.1595,07/27/2022,2,50,10:04,KDC,3,2,2,das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,1,1,sca,Sebastes caurinus,Copper rockfish,6,0,,,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,
393,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,1,1,hde,Hexagrammos decagrammus,Kelp greenling,3,0,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,
394,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,1,1,sjuv,Sebastes spp. juv,Rockfish YOY,5,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
395,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,1,1,rva,Rhacochilus vacca,Pile perch,2,0,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
396,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,pca,Parastichopus californicus,Californian sea cucumber,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,sac,Scyra acutifrons,Sharpnose crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,oko,Orthasterias koehleri,Rainbow star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,jzo,Jordania zonope,Longfin sculpin,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
400,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,etr,Evasterias troschelii,Mottled starfish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,phe,Pycnopodia helianthoides,Sunflower star,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
403,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,ppr,Pugettia producta,Northern kelp crab,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,dim,Dermasterias imbricata,Leather star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,pgr,Pugettia gracilis,Graceful kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,16,0,,1,8,5,2,,,,,,,,,,,,,,,,,,,,,,,
407,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,dodo,Diaulula odonoghuei,Leopard dorid,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,cpr,Cancer productus,Red rock crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,hsty,Heptacarpus stylus,Stiletto shrimp,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,CMA,KDC,KCCA10,Dodger Channel 2,48.83941,-125.20042,07/28/2022,1.5,100,10:18,KDC,5,2,1,ogr,Oregonia gracilis,Graceful decorator crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,sca,Sebastes caurinus,Copper rockfish,29,0,,,,9,6,5,8,1,,,,,,,,,,,,,,,,,,,,
412,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,hde,Hexagrammos decagrammus,Kelp greenling,22,0,,,1,3,2,5,6,1,2,1,1,,,,,,,,,,,,,,,,,
413,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,sjuv,Sebastes spp. juv,Rockfish YOY,24,0,5,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
414,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,rva,Rhacochilus vacca,Pile perch,12,0,,,3,,1,4,1,2,1,,,,,,,,,,,,,,,,,,,
415,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,cag,Cymatogaster aggregata,Shiner perch,6,0,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,
416,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,bfr,Brachyistius frenatus,Kelp perch,41,0,,,5,12,20,4,,,,,,,,,,,,,,,,,,,,,,
417,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,hst,Hexagrammos stelleri,Whitespotted greenling,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
418,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,sme,Sebastes melanops,Black rockfish,4,0,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,
419,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,1,2,oel,Ophiodon elongatus,Lingcod,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
420,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,pgi,Pomaulax gibberosus,Red turban snail,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,44,0,,9,20,11,4,,,,,,,,,,,,,,,,,,,,,,,
424,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,pmi,Patiria miniata,Bat star,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,oko,Orthasterias koehleri,Rainbow star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,hka,Haliotis kamtschatkana,Pinto abalone,4,0,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
427,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,aca,Apostichopus californicus,California sea cucumber,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,etr,Evasterias troschelii,Mottled starfish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,poc,Pisaster ochraceus,Purple sea star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,3,0,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
431,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,cpr,Cancer productus,Red rock crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,sfo,Stylasterias forreri,Velcro seastar,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,CMA,KDC,KCCA11,Ross Islet 2,48.87229,-125.1627,07/29/2022,2.5,140,11:46,KDC,3.2,2,2,tonicella,Tonicella spp. ,Chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,1,2,hde,Hexagrammos decagrammus,Kelp greenling,7,0,,1,1,,,,1,1,1,2,,,,,,,,,,,,,,,,,,
435,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,1,2,rni,Rhinogobiops nicholsii,Blackeye goby,29,0,,2,9,10,7,1,,,,,,,,,,,,,,,,,,,,,,
436,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,1,2,rva,Rhacochilus vacca,Pile perch,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
437,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,1,2,ela,Embiotoca lateralis,Striped seaperch,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
438,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,2,2,pgi,Pomaulax gibberosus,Red turban snail,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,2,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
441,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KDC,CMA,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,07/26/2022,2.5,140,10:00,KDC,3.2,2,2,pmi,Patiria miniata,Bat star,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
